11214,60,12.4,kings,Age 65+
11215,63,33.1,kings,Age 65+
11216,189,103.5,kings,Age 65+
11217,76,70.4,kings,Age 65+
11218,70,26.6,kings,Age 65+
11219,50,16.3,kings,Age 65+
11220,258,87.4,kings,Age 65+
11221,295,127.9,kings,Age 65+
11222,39,24.0,kings,Age 65+
11223,115,30.6,kings,Age 65+
11224,98,32.7,kings,Age 65+
11225,135,65.3,kings,Age 65+
11226,329,113.5,kings,Age 65+
11228,30,13.3,kings,Age 65+
11229,47,10.9,kings,Age 65+
11230,66,17.0,kings,Age 65+
11231,75,68.1,kings,Age 65+
11232,75,112.3,kings,Age 65+
11233,192,94.9,kings,Age 65+
11234,72,18.6,kings,Age 65+
11235,97,17.0,kings,Age 65+
11236,242,75.3,kings,Age 65+
11237,173,173.7,kings,Age 65+
11238,225,125.0,kings,Age 65+
11239,66,71.9,kings,Age 65+
11251,0,0.0,kings,Age 65+
11385,103,30.0,kings,Age 65+
11201,172,176.0,kings,Age 5-11
11203,617,281.3,kings,Age 5-11
11204,80,37.2,kings,Age 5-11
11205,232,206.9,kings,Age 5-11
11206,1165,439.6,kings,Age 5-11
11207,1368,418.0,kings,Age 5-11
11208,1149,357.3,kings,Age 5-11
11209,95,58.1,kings,Age 5-11
11210,280,128.2,kings,Age 5-11
11211,340,108.9,kings,Age 5-11
11212,1471,478.7,kings,Age 5-11
11213,726,356.8,kings,Age 5-11
11214,101,50.5,kings,Age 5-11
11215,135,85.2,kings,Age 5-11
11216,542,307.3,kings,Age 5-11
11217,149,208.7,kings,Age 5-11
11218,162,70.6,kings,Age 5-11
11219,145,50.9,kings,Age 5-11
11220,283,92.2,kings,Age 5-11
11221,1053,373.3,kings,Age 5-11
11222,65,76.5,kings,Age 5-11
11223,144,71.4,kings,Age 5-11
11224,258,197.2,kings,Age 5-11
11225,384,214.3,kings,Age 5-11
11226,896,282.6,kings,Age 5-11
11228,45,45.6,kings,Age 5-11
11229,96,50.4,kings,Age 5-11
11230,120,45.3,kings,Age 5-11
11231,186,210.6,kings,Age 5-11
11232,88,100.4,kings,Age 5-11
11233,903,394.7,kings,Age 5-11
11234,272,117.5,kings,Age 5-11
11235,111,70.6,kings,Age 5-11
11236,760,260.1,kings,Age 5-11
11237,540,295.9,kings,Age 5-11
11238,275,207.5,kings,Age 5-11
11239,88,287.0,kings,Age 5-11
11251,0,0.0,kings,Age 5-11
11385,466,166.1,kings,Age 5-11
10301,256,339.3,richm,Age 0-4
10302,120,305.1,richm,Age 0-4
10303,218,350.9,richm,Age 0-4
10304,230,265.3,richm,Age 0-4
10305,109,144.9,richm,Age 0-4
10306,86,91.0,richm,Age 0-4
10307,13,43.5,richm,Age 0-4
10308,40,76.3,richm,Age 0-4
10309,22,36.0,richm,Age 0-4
10310,189,401.0,richm,Age 0-4
10312,51,46.6,richm,Age 0-4
10314,180,119.1,richm,Age 0-4
10451,5554,422.8,bronx,Total
10452,6330,267.9,bronx,Total
10453,6001,252.8,bronx,Total
10454,5029,457.7,bronx,Total
10455,5352,459.5,bronx,Total
10456,9448,389.2,bronx,Total
10457,9049,402.6,bronx,Total
10458,5903,247.5,bronx,Total
10459,4002,297.0,bronx,Total
10460,5395,321.7,bronx,Total
10461,1757,118.2,bronx,Total
10462,3733,160.5,bronx,Total
10463,1845,89.6,bronx,Total
10464,109,76.8,bronx,Total
10465,1331,96.2,bronx,Total
10466,2520,115.0,bronx,Total
10467,4846,174.7,bronx,Total
10468,3919,168.2,bronx,Total
10469,2337,114.3,bronx,Total
10470,379,80.8,bronx,Total
10471,236,35.0,bronx,Total
10472,4574,232.0,bronx,Total
10473,3874,219.5,bronx,Total
10474,1044,134.1,bronx,Total
10475,1060,92.4,bronx,Total
10301,664,234.0,richm,Age 0-17
10302,309,213.5,richm,Age 0-17
10303,515,217.0,richm,Age 0-17
10304,706,213.6,richm,Age 0-17
10305,262,91.9,richm,Age 0-17
10306,266,71.5,richm,Age 0-17
10307,53,46.0,richm,Age 0-17
10308,78,37.8,richm,Age 0-17
10309,85,35.6,richm,Age 0-17
10310,491,265.9,richm,Age 0-17
10312,171,40.3,richm,Age 0-17
10314,414,70.8,richm,Age 0-17
10001,157,276.3,new_y,Age 0-17
10002,1082,221.7,new_y,Age 0-17
10003,151,120.5,new_y,Age 0-17
10005,13,208.3,new_y,Age 0-17
10006,13,130.5,new_y,Age 0-17
10007,23,56.8,new_y,Age 0-17
10009,991,364.2,new_y,Age 0-17
10010,105,115.3,new_y,Age 0-17
10011,187,148.6,new_y,Age 0-17
10012,24,33.1,new_y,Age 0-17
10013,54,42.9,new_y,Age 0-17
10014,57,70.2,new_y,Age 0-17
10016,229,168.5,new_y,Age 0-17
10017,26,66.1,new_y,Age 0-17
10018,18,136.7,new_y,Age 0-17
10019,197,170.3,new_y,Age 0-17
10021,131,66.0,new_y,Age 0-17
10022,71,70.4,new_y,Age 0-17
10023,196,71.3,new_y,Age 0-17
10024,249,85.0,new_y,Age 0-17
10025,1104,237.2,new_y,Age 0-17
